platform,source_name,channel_category,message_id,published_at,text,views,forwards,replies,has_media,url
telegram,InternationalIsrael,international,3059,2023-09-24 15:23:00,IDF announces overnight operations in northern Gaza.,4086,171,4,True,https://t.me/InternationalIsrael/3059
telegram,InternationalIsrael,international,3060,2023-09-24 11:51:00,Red Alert: Incoming fire detected in Jerusalem region.,10639,1228,11,False,https://t.me/InternationalIsrael/3060
telegram,InternationalIsrael,international,3061,2023-09-24 21:40:00,IDF announces overnight operations in northern Gaza.,7124,734,21,False,https://t.me/InternationalIsrael/3061
telegram,InternationalIsrael,international,3062,2023-09-24 05:59:00,LIVE: Watch the latest press conference from the IDF spokesperson.,1402,17,25,True,https://t.me/InternationalIsrael/3062
telegram,InternationalIsrael,international,3063,2023-09-24 00:29:00,Ceasefire negotiations reportedly stalled over key conditions.,5656,64,169,False,https://t.me/InternationalIsrael/3063
telegram,InternationalIsrael,international,3064,2023-09-24 08:19:00,Ceasefire negotiations reportedly stalled over key conditions.,8398,742,224,False,https://t.me/InternationalIsrael/3064
telegram,InternationalIsrael,international,3065,2023-09-24 17:56:00,Red Alert: Incoming fire detected in Ashkelon region.,1515,129,3,False,https://t.me/InternationalIsrael/3065
telegram,InternationalIsrael,international,3066,2023-09-24 01:43:00,International condemnation grows as humanitarian situation worsens.,1856,165,32,False,https://t.me/InternationalIsrael/3066
telegram,InternationalIsrael,international,3067,2023-09-24 06:25:00,Home Front Command issues updated shelter guidelines for residents.,6184,610,154,True,https://t.me/InternationalIsrael/3067
telegram,InternationalIsrael,international,3068,2023-09-24 01:01:00,Breaking: Sirens activated in Jerusalem. Residents should enter shelters immediately.,3296,270,62,False,https://t.me/InternationalIsrael/3068
telegram,InternationalIsrael,international,3069,2023-09-24 17:19:00,Hospitals in southern Israel on high alert following rocket fire.,5445,519,81,True,https://t.me/InternationalIsrael/3069
telegram,InternationalIsrael,international,3070,2023-09-24 07:25:00,Exclusive: Behind the scenes of the hostage negotiations.,7653,726,78,False,https://t.me/InternationalIsrael/3070
telegram,InternationalIsrael,international,3071,2023-09-24 10:31:00,Massive rally held in Tel Aviv in support of hostage families.,2107,163,28,True,https://t.me/InternationalIsrael/3071
telegram,InternationalIsrael,international,3072,2023-09-24 22:52:00,New hostage update: families await news as negotiations continue.,2612,255,28,True,https://t.me/InternationalIsrael/3072
telegram,InternationalIsrael,international,3073,2023-09-24 19:56:00,UPDATE: 19 rockets intercepted by Iron Dome over Sderot.,5602,508,26,True,https://t.me/InternationalIsrael/3073
telegram,InternationalIsrael,international,3074,2023-09-24 03:52:00,UPDATE: 9 rockets intercepted by Iron Dome over Kiryat Gat.,8173,560,150,True,https://t.me/InternationalIsrael/3074
telegram,InternationalIsrael,international,3075,2023-09-24 00:25:00,LIVE: Watch the latest press conference from the IDF spokesperson.,3746,173,37,False,https://t.me/InternationalIsrael/3075
telegram,InternationalIsrael,international,3076,2023-09-24 02:11:00,Massive rally held in Tel Aviv in support of hostage families.,1050,50,8,True,https://t.me/InternationalIsrael/3076
telegram,IsraelNewsLive,breaking_news,3077,2023-09-25 14:58:00,Home Front Command issues updated shelter guidelines for residents.,3507,69,74,True,https://t.me/IsraelNewsLive/3077
telegram,IsraelNewsLive,breaking_news,3078,2023-09-25 09:59:00,Breaking: Sirens activated in Ashkelon. Residents should enter shelters immediately.,797,43,23,False,https://t.me/IsraelNewsLive/3078
telegram,IsraelNewsLive,breaking_news,3079,2023-09-25 21:39:00,New hostage update: families await news as negotiations continue.,1890,29,23,False,https://t.me/IsraelNewsLive/3079
telegram,IsraelNewsLive,breaking_news,3080,2023-09-25 02:54:00,UPDATE: 14 rockets intercepted by Iron Dome over Ashdod.,4825,101,97,False,https://t.me/IsraelNewsLive/3080
telegram,IsraelNewsLive,breaking_news,3081,2023-09-25 21:57:00,UN Security Council holds emergency session on Israel-Gaza conflict.,8976,1068,176,True,https://t.me/IsraelNewsLive/3081
telegram,IsraelNewsLive,breaking_news,3082,2023-09-25 22:46:00,Exclusive: Behind the scenes of the hostage negotiations.,2420,100,60,False,https://t.me/IsraelNewsLive/3082
telegram,IsraelNewsLive,breaking_news,3083,2023-09-25 12:40:00,Red Alert: Incoming fire detected in Beer Sheva region.,4358,86,124,True,https://t.me/IsraelNewsLive/3083
telegram,IsraelNewsLive,breaking_news,3084,2023-09-25 21:06:00,Breaking: Sirens activated in Ashdod. Residents should enter shelters immediately.,9851,468,204,False,https://t.me/IsraelNewsLive/3084
telegram,IsraelNewsLive,breaking_news,3085,2023-09-25 03:46:00,IDF announces overnight operations in northern Gaza.,1307,39,3,True,https://t.me/IsraelNewsLive/3085
telegram,IsraelNewsLive,breaking_news,3086,2023-09-25 06:29:00,International condemnation grows as humanitarian situation worsens.,792,81,22,False,https://t.me/IsraelNewsLive/3086
telegram,IsraelNewsLive,breaking_news,3087,2023-09-25 16:49:00,IDF announces overnight operations in northern Gaza.,4810,136,57,False,https://t.me/IsraelNewsLive/3087
telegram,IsraelNewsLive,breaking_news,3088,2023-09-25 10:25:00,Exclusive: Behind the scenes of the hostage negotiations.,8667,341,170,True,https://t.me/IsraelNewsLive/3088
telegram,IsraelNewsLive,breaking_news,3089,2023-09-25 06:57:00,Exclusive: Behind the scenes of the hostage negotiations.,3170,107,17,False,https://t.me/IsraelNewsLive/3089
telegram,IsraelNewsLive,breaking_news,3090,2023-09-25 03:53:00,Ground forces advance into Kiryat Gat district according to IDF spokesperson.,3875,75,73,False,https://t.me/IsraelNewsLive/3090
telegram,IsraelNewsLive,breaking_news,3091,2023-09-25 15:37:00,New hostage update: families await news as negotiations continue.,4262,363,51,True,https://t.me/IsraelNewsLive/3091
telegram,IsraelNewsLive,breaking_news,3092,2023-09-25 10:09:00,Massive rally held in Tel Aviv in support of hostage families.,2411,44,69,True,https://t.me/IsraelNewsLive/3092
telegram,IsraelNewsLive,breaking_news,3093,2023-09-25 05:18:00,LIVE: Watch the latest press conference from the IDF spokesperson.,7713,566,171,False,https://t.me/IsraelNewsLive/3093
telegram,IsraelNewsLive,breaking_news,3094,2023-09-25 06:09:00,Massive rally held in Tel Aviv in support of hostage families.,7333,275,156,False,https://t.me/IsraelNewsLive/3094
telegram,IsraelNewsLive,breaking_news,3095,2023-09-25 17:14:00,International condemnation grows as humanitarian situation worsens.,1611,66,13,False,https://t.me/IsraelNewsLive/3095
telegram,IsraelNewsLive,breaking_news,3096,2023-09-25 10:45:00,Ceasefire negotiations reportedly stalled over key conditions.,1647,119,12,True,https://t.me/IsraelNewsLive/3096
telegram,IsraelNewsLive,breaking_news,3097,2023-09-25 04:25:00,IDF announces overnight operations in northern Gaza.,1925,157,17,True,https://t.me/IsraelNewsLive/3097
telegram,IsraelNewsLive,breaking_news,3098,2023-09-25 09:07:00,LIVE: Watch the latest press conference from the IDF spokesperson.,1688,132,49,True,https://t.me/IsraelNewsLive/3098
telegram,IsraelNewsLive,breaking_news,3099,2023-09-25 15:20:00,New hostage update: families await news as negotiations continue.,3080,110,7,True,https://t.me/IsraelNewsLive/3099
telegram,IsraelNewsLive,breaking_news,3100,2023-09-25 01:36:00,Breaking: Sirens activated in Ashdod. Residents should enter shelters immediately.,5522,480,78,False,https://t.me/IsraelNewsLive/3100
telegram,IsraelNewsLive,breaking_news,3101,2023-09-25 11:32:00,International condemnation grows as humanitarian situation worsens.,1321,140,4,True,https://t.me/IsraelNewsLive/3101
telegram,IsraelNewsLive,breaking_news,3102,2023-09-25 18:58:00,Ground forces advance into Kiryat Gat district according to IDF spokesperson.,3765,330,13,False,https://t.me/IsraelNewsLive/3102
telegram,IsraelNewsLive,breaking_news,3103,2023-09-25 16:15:00,Ceasefire negotiations reportedly stalled over key conditions.,9165,675,26,False,https://t.me/IsraelNewsLive/3103
telegram,IsraelNewsLive,breaking_news,3104,2023-09-25 19:27:00,Massive rally held in Tel Aviv in support of hostage families.,11690,255,214,False,https://t.me/IsraelNewsLive/3104
telegram,IsraelNewsLive,breaking_news,3105,2023-09-25 15:28:00,Exclusive: Behind the scenes of the hostage negotiations.,11425,543,259,True,https://t.me/IsraelNewsLive/3105
telegram,IsraelNewsLive,breaking_news,3106,2023-09-25 12:26:00,Red Alert: Incoming fire detected in Jerusalem region.,5718,200,19,True,https://t.me/IsraelNewsLive/3106
telegram,IsraelNewsLive,breaking_news,3107,2023-09-25 18:06:00,Massive rally held in Tel Aviv in support of hostage families.,9760,360,159,True,https://t.me/IsraelNewsLive/3107
telegram,IsraelNewsLive,breaking_news,3108,2023-09-25 19:42:00,Breaking: Sirens activated in Ashkelon. Residents should enter shelters immediately.,6121,544,46,False,https://t.me/IsraelNewsLive/3108
telegram,IsraelNewsLive,breaking_news,3109,2023-09-25 01:31:00,Exclusive: Behind the scenes of the hostage negotiations.,3711,318,79,False,https://t.me/IsraelNewsLive/3109
telegram,IsraelNewsLive,breaking_news,3110,2023-09-25 08:59:00,Breaking: Sirens activated in Ashkelon. Residents should enter shelters immediately.,8116,927,159,False,https://t.me/IsraelNewsLive/3110
telegram,IsraelNewsLive,breaking_news,3111,2023-09-25 16:57:00,New hostage update: families await news as negotiations continue.,6619,793,126,True,https://t.me/IsraelNewsLive/3111
telegram,IsraelNewsLive,breaking_news,3112,2023-09-25 01:29:00,International condemnation grows as humanitarian situation worsens.,2231,49,21,True,https://t.me/IsraelNewsLive/3112
telegram,IsraelNewsLive,breaking_news,3113,2023-09-25 02:15:00,Red Alert: Incoming fire detected in Beer Sheva region.,4061,176,65,True,https://t.me/IsraelNewsLive/3113
telegram,IsraelNewsLive,breaking_news,3114,2023-09-25 00:04:00,New hostage update: families await news as negotiations continue.,1183,36,10,True,https://t.me/IsraelNewsLive/3114
telegram,IsraelNewsLive,breaking_news,3115,2023-09-25 05:47:00,UN Security Council holds emergency session on Israel-Gaza conflict.,7202,334,195,True,https://t.me/IsraelNewsLive/3115
telegram,GazaUpdates,military,3116,2023-09-25 07:26:00,Massive rally held in Tel Aviv in support of hostage families.,7028,397,202,True,https://t.me/GazaUpdates/3116
telegram,GazaUpdates,military,3117,2023-09-25 07:53:00,Ceasefire negotiations reportedly stalled over key conditions.,5263,297,82,True,https://t.me/GazaUpdates/3117
telegram,GazaUpdates,military,3118,2023-09-25 19:11:00,LIVE: Watch the latest press conference from the IDF spokesperson.,5970,287,170,True,https://t.me/GazaUpdates/3118
telegram,GazaUpdates,military,3119,2023-09-25 10:09:00,Ceasefire negotiations reportedly stalled over key conditions.,2019,26,4,True,https://t.me/GazaUpdates/3119
telegram,GazaUpdates,military,3120,2023-09-25 20:25:00,Prime Minister holds emergency security cabinet meeting.,2042,170,30,False,https://t.me/GazaUpdates/3120
telegram,GazaUpdates,military,3121,2023-09-25 02:04:00,Exclusive: Behind the scenes of the hostage negotiations.,5130,86,36,False,https://t.me/GazaUpdates/3121
telegram,GazaUpdates,military,3122,2023-09-25 01:42:00,UPDATE: 20 rockets intercepted by Iron Dome over Kiryat Gat.,4543,423,75,True,https://t.me/GazaUpdates/3122
telegram,GazaUpdates,military,3123,2023-09-25 08:18:00,Ground forces advance into Ashkelon district according to IDF spokesperson.,7048,295,58,False,https://t.me/GazaUpdates/3123
telegram,GazaUpdates,military,3124,2023-09-25 22:58:00,IDF announces overnight operations in northern Gaza.,524,59,5,False,https://t.me/GazaUpdates/3124
telegram,GazaUpdates,military,3125,2023-09-25 00:23:00,Exclusive: Behind the scenes of the hostage negotiations.,4705,550,99,False,https://t.me/GazaUpdates/3125
telegram,GazaUpdates,military,3126,2023-09-25 14:28:00,Breaking: Sirens activated in Kiryat Gat. Residents should enter shelters immediately.,1024,79,8,False,https://t.me/GazaUpdates/3126
telegram,GazaUpdates,military,3127,2023-09-25 17:09:00,Home Front Command issues updated shelter guidelines for residents.,2083,227,52,True,https://t.me/GazaUpdates/3127
telegram,GazaUpdates,military,3128,2023-09-25 04:31:00,Ceasefire negotiations reportedly stalled over key conditions.,11356,142,147,True,https://t.me/GazaUpdates/3128
telegram,GazaUpdates,military,3129,2023-09-25 00:12:00,Hospitals in southern Israel on high alert following rocket fire.,1559,153,14,True,https://t.me/GazaUpdates/3129
telegram,GazaUpdates,military,3130,2023-09-25 16:57:00,New hostage update: families await news as negotiations continue.,3312,257,79,False,https://t.me/GazaUpdates/3130
telegram,GazaUpdates,military,3131,2023-09-25 20:53:00,UPDATE: 34 rockets intercepted by Iron Dome over Ashkelon.,1490,89,2,False,https://t.me/GazaUpdates/3131
telegram,GazaUpdates,military,3132,2023-09-25 14:51:00,Hospitals in southern Israel on high alert following rocket fire.,5631,309,121,False,https://t.me/GazaUpdates/3132
telegram,GazaUpdates,military,3133,2023-09-25 01:52:00,Ceasefire negotiations reportedly stalled over key conditions.,4888,556,82,False,https://t.me/GazaUpdates/3133
telegram,GazaUpdates,military,3134,2023-09-25 08:21:00,Prime Minister holds emergency security cabinet meeting.,11970,1066,87,False,https://t.me/GazaUpdates/3134
telegram,GazaUpdates,military,3135,2023-09-25 23:05:00,UN Security Council holds emergency session on Israel-Gaza conflict.,537,11,4,False,https://t.me/GazaUpdates/3135
telegram,GazaUpdates,military,3136,2023-09-25 12:07:00,Exclusive: Behind the scenes of the hostage negotiations.,8588,515,215,False,https://t.me/GazaUpdates/3136
telegram,GazaUpdates,military,3137,2023-09-25 15:15:00,Massive rally held in Tel Aviv in support of hostage families.,1673,193,10,True,https://t.me/GazaUpdates/3137
telegram,GazaUpdates,military,3138,2023-09-25 00:14:00,Ceasefire negotiations reportedly stalled over key conditions.,3019,58,9,True,https://t.me/GazaUpdates/3138
telegram,GazaUpdates,military,3139,2023-09-25 08:36:00,LIVE: Watch the latest press conference from the IDF spokesperson.,5445,613,130,True,https://t.me/GazaUpdates/3139
telegram,GazaUpdates,military,3140,2023-09-25 18:04:00,Home Front Command issues updated shelter guidelines for residents.,3503,387,78,False,https://t.me/GazaUpdates/3140
telegram,GazaUpdates,military,3141,2023-09-25 02:41:00,Prime Minister holds emergency security cabinet meeting.,1341,151,37,True,https://t.me/GazaUpdates/3141
telegram,GazaUpdates,military,3142,2023-09-25 00:44:00,UN Security Council holds emergency session on Israel-Gaza conflict.,2918,38,14,False,https://t.me/GazaUpdates/3142
telegram,GazaUpdates,military,3143,2023-09-25 12:35:00,UPDATE: 13 rockets intercepted by Iron Dome over Ashkelon.,8065,236,72,True,https://t.me/GazaUpdates/3143
telegram,GazaUpdates,military,3144,2023-09-25 14:03:00,Red Alert: Incoming fire detected in Kiryat Gat region.,10478,658,185,True,https://t.me/GazaUpdates/3144
telegram,GazaUpdates,military,3145,2023-09-25 07:33:00,Prime Minister holds emergency security cabinet meeting.,1268,54,10,False,https://t.me/GazaUpdates/3145
telegram,GazaUpdates,military,3146,2023-09-25 13:33:00,Ceasefire negotiations reportedly stalled over key conditions.,6780,491,111,False,https://t.me/GazaUpdates/3146
telegram,GazaUpdates,military,3147,2023-09-25 12:57:00,Hospitals in southern Israel on high alert following rocket fire.,4117,41,92,False,https://t.me/GazaUpdates/3147
telegram,HomeFrontAlerts,home_front,3148,2023-09-25 11:00:00,Massive rally held in Tel Aviv in support of hostage families.,5370,446,73,True,https://t.me/HomeFrontAlerts/3148
telegram,HomeFrontAlerts,home_front,3149,2023-09-25 14:38:00,UPDATE: 22 rockets intercepted by Iron Dome over Jerusalem.,4235,284,67,True,https://t.me/HomeFrontAlerts/3149
telegram,HomeFrontAlerts,home_front,3150,2023-09-25 04:49:00,International condemnation grows as humanitarian situation worsens.,4866,575,131,False,https://t.me/HomeFrontAlerts/3150
telegram,HomeFrontAlerts,home_front,3151,2023-09-25 12:14:00,IDF announces overnight operations in northern Gaza.,2636,273,16,True,https://t.me/HomeFrontAlerts/3151
telegram,HomeFrontAlerts,home_front,3152,2023-09-25 14:25:00,Prime Minister holds emergency security cabinet meeting.,1084,110,16,True,https://t.me/HomeFrontAlerts/3152
telegram,HomeFrontAlerts,home_front,3153,2023-09-25 03:06:00,International condemnation grows as humanitarian situation worsens.,9093,971,238,True,https://t.me/HomeFrontAlerts/3153
telegram,HomeFrontAlerts,home_front,3154,2023-09-25 02:00:00,UN Security Council holds emergency session on Israel-Gaza conflict.,3870,266,11,False,https://t.me/HomeFrontAlerts/3154
telegram,HomeFrontAlerts,home_front,3155,2023-09-25 13:23:00,Exclusive: Behind the scenes of the hostage negotiations.,635,55,9,True,https://t.me/HomeFrontAlerts/3155
telegram,HomeFrontAlerts,home_front,3156,2023-09-25 07:04:00,International condemnation grows as humanitarian situation worsens.,605,47,2,False,https://t.me/HomeFrontAlerts/3156
telegram,HomeFrontAlerts,home_front,3157,2023-09-25 12:49:00,UN Security Council holds emergency session on Israel-Gaza conflict.,2560,275,73,True,https://t.me/HomeFrontAlerts/3157
telegram,HomeFrontAlerts,home_front,3158,2023-09-25 02:02:00,International condemnation grows as humanitarian situation worsens.,4388,364,26,True,https://t.me/HomeFrontAlerts/3158
telegram,HomeFrontAlerts,home_front,3159,2023-09-25 23:49:00,Exclusive: Behind the scenes of the hostage negotiations.,1559,185,4,True,https://t.me/HomeFrontAlerts/3159
telegram,HomeFrontAlerts,home_front,3160,2023-09-25 10:39:00,Hospitals in southern Israel on high alert following rocket fire.,1369,36,38,False,https://t.me/HomeFrontAlerts/3160
telegram,HomeFrontAlerts,home_front,3161,2023-09-25 15:41:00,Breaking: Sirens activated in Sderot. Residents should enter shelters immediately.,2367,234,23,False,https://t.me/HomeFrontAlerts/3161
telegram,HomeFrontAlerts,home_front,3162,2023-09-25 19:28:00,Hospitals in southern Israel on high alert following rocket fire.,7630,464,121,True,https://t.me/HomeFrontAlerts/3162
telegram,HomeFrontAlerts,home_front,3163,2023-09-25 07:02:00,Prime Minister holds emergency security cabinet meeting.,3129,129,27,True,https://t.me/HomeFrontAlerts/3163
telegram,HomeFrontAlerts,home_front,3164,2023-09-25 23:38:00,LIVE: Watch the latest press conference from the IDF spokesperson.,4911,135,141,False,https://t.me/HomeFrontAlerts/3164
telegram,HomeFrontAlerts,home_front,3165,2023-09-25 05:13:00,Prime Minister holds emergency security cabinet meeting.,6435,562,87,False,https://t.me/HomeFrontAlerts/3165
telegram,HomeFrontAlerts,home_front,3166,2023-09-25 01:24:00,IDF announces overnight operations in northern Gaza.,7175,482,104,True,https://t.me/HomeFrontAlerts/3166
telegram,HomeFrontAlerts,home_front,3167,2023-09-25 22:57:00,LIVE: Watch the latest press conference from the IDF spokesperson.,2698,252,73,True,https://t.me/HomeFrontAlerts/3167
telegram,HomeFrontAlerts,home_front,3168,2023-09-25 17:57:00,New hostage update: families await news as negotiations continue.,5688,496,103,False,https://t.me/HomeFrontAlerts/3168
telegram,HomeFrontAlerts,home_front,3169,2023-09-25 01:24:00,Red Alert: Incoming fire detected in Kiryat Gat region.,1594,130,10,False,https://t.me/HomeFrontAlerts/3169
telegram,HostageFamilies,hostages,3170,2023-09-25 01:29:00,Home Front Command issues updated shelter guidelines for residents.,1558,40,5,True,https://t.me/HostageFamilies/3170
telegram,HostageFamilies,hostages,3171,2023-09-25 01:15:00,LIVE: Watch the latest press conference from the IDF spokesperson.,9770,935,221,True,https://t.me/HostageFamilies/3171
telegram,HostageFamilies,hostages,3172,2023-09-25 22:19:00,New hostage update: families await news as negotiations continue.,10152,660,39,False,https://t.me/HostageFamilies/3172
telegram,HostageFamilies,hostages,3173,2023-09-25 05:32:00,LIVE: Watch the latest press conference from the IDF spokesperson.,4999,55,95,True,https://t.me/HostageFamilies/3173
telegram,HostageFamilies,hostages,3174,2023-09-25 08:02:00,New hostage update: families await news as negotiations continue.,3023,362,35,False,https://t.me/HostageFamilies/3174
telegram,HostageFamilies,hostages,3175,2023-09-25 02:01:00,Breaking: Sirens activated in Ashdod. Residents should enter shelters immediately.,6811,736,147,False,https://t.me/HostageFamilies/3175
telegram,HostageFamilies,hostages,3176,2023-09-25 12:24:00,International condemnation grows as humanitarian situation worsens.,3574,240,99,True,https://t.me/HostageFamilies/3176
telegram,HostageFamilies,hostages,3177,2023-09-25 13:12:00,Red Alert: Incoming fire detected in Beer Sheva region.,11036,671,112,False,https://t.me/HostageFamilies/3177
telegram,HostageFamilies,hostages,3178,2023-09-25 14:02:00,Hospitals in southern Israel on high alert following rocket fire.,8900,486,80,False,https://t.me/HostageFamilies/3178
telegram,HostageFamilies,hostages,3179,2023-09-25 09:22:00,Prime Minister holds emergency security cabinet meeting.,3740,304,73,True,https://t.me/HostageFamilies/3179
telegram,HostageFamilies,hostages,3180,2023-09-25 03:49:00,IDF announces overnight operations in northern Gaza.,4237,65,47,False,https://t.me/HostageFamilies/3180
telegram,HostageFamilies,hostages,3181,2023-09-25 07:59:00,Massive rally held in Tel Aviv in support of hostage families.,3550,68,50,False,https://t.me/HostageFamilies/3181
telegram,ILPoliticsChannel,politics,3182,2023-09-25 14:22:00,Exclusive: Behind the scenes of the hostage negotiations.,1580,162,43,True,https://t.me/ILPoliticsChannel/3182
telegram,ILPoliticsChannel,politics,3183,2023-09-25 01:28:00,Red Alert: Incoming fire detected in Ashkelon region.,5333,215,69,True,https://t.me/ILPoliticsChannel/3183
telegram,ILPoliticsChannel,politics,3184,2023-09-25 07:34:00,UN Security Council holds emergency session on Israel-Gaza conflict.,8129,882,73,True,https://t.me/ILPoliticsChannel/3184
telegram,ILPoliticsChannel,politics,3185,2023-09-25 22:49:00,Exclusive: Behind the scenes of the hostage negotiations.,1619,69,15,True,https://t.me/ILPoliticsChannel/3185
telegram,ILPoliticsChannel,politics,3186,2023-09-25 00:23:00,Red Alert: Incoming fire detected in Ashkelon region.,4995,134,115,True,https://t.me/ILPoliticsChannel/3186
telegram,ILPoliticsChannel,politics,3187,2023-09-25 22:39:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,3814,312,56,True,https://t.me/ILPoliticsChannel/3187
telegram,ILPoliticsChannel,politics,3188,2023-09-25 07:40:00,International condemnation grows as humanitarian situation worsens.,4396,521,96,False,https://t.me/ILPoliticsChannel/3188
telegram,ILPoliticsChannel,politics,3189,2023-09-25 20:36:00,New hostage update: families await news as negotiations continue.,7140,170,74,False,https://t.me/ILPoliticsChannel/3189
telegram,ILPoliticsChannel,politics,3190,2023-09-25 08:07:00,Ceasefire negotiations reportedly stalled over key conditions.,1465,136,11,False,https://t.me/ILPoliticsChannel/3190
telegram,ILPoliticsChannel,politics,3191,2023-09-25 10:49:00,Red Alert: Incoming fire detected in Tel Aviv region.,4760,418,68,True,https://t.me/ILPoliticsChannel/3191
telegram,ILPoliticsChannel,politics,3192,2023-09-25 08:55:00,Hospitals in southern Israel on high alert following rocket fire.,8054,341,219,False,https://t.me/ILPoliticsChannel/3192
telegram,ILPoliticsChannel,politics,3193,2023-09-25 04:13:00,Home Front Command issues updated shelter guidelines for residents.,2814,227,39,True,https://t.me/ILPoliticsChannel/3193
telegram,ILPoliticsChannel,politics,3194,2023-09-25 01:06:00,UN Security Council holds emergency session on Israel-Gaza conflict.,658,62,14,False,https://t.me/ILPoliticsChannel/3194
telegram,ILPoliticsChannel,politics,3195,2023-09-25 13:12:00,IDF announces overnight operations in northern Gaza.,5759,511,138,False,https://t.me/ILPoliticsChannel/3195
telegram,ILPoliticsChannel,politics,3196,2023-09-25 17:53:00,IDF announces overnight operations in northern Gaza.,2013,76,54,True,https://t.me/ILPoliticsChannel/3196
telegram,InternationalIsrael,international,3197,2023-09-25 14:18:00,New hostage update: families await news as negotiations continue.,8007,949,91,True,https://t.me/InternationalIsrael/3197
telegram,InternationalIsrael,international,3198,2023-09-25 23:16:00,Massive rally held in Tel Aviv in support of hostage families.,8951,300,254,False,https://t.me/InternationalIsrael/3198
telegram,InternationalIsrael,international,3199,2023-09-25 19:30:00,Hospitals in southern Israel on high alert following rocket fire.,9976,625,224,True,https://t.me/InternationalIsrael/3199
telegram,InternationalIsrael,international,3200,2023-09-25 08:21:00,New hostage update: families await news as negotiations continue.,8228,594,60,True,https://t.me/InternationalIsrael/3200
telegram,InternationalIsrael,international,3201,2023-09-25 05:58:00,Ceasefire negotiations reportedly stalled over key conditions.,4034,476,62,True,https://t.me/InternationalIsrael/3201
telegram,InternationalIsrael,international,3202,2023-09-25 11:22:00,Hospitals in southern Israel on high alert following rocket fire.,2702,190,54,False,https://t.me/InternationalIsrael/3202
telegram,InternationalIsrael,international,3203,2023-09-25 10:06:00,UPDATE: 18 rockets intercepted by Iron Dome over Jerusalem.,4324,420,127,False,https://t.me/InternationalIsrael/3203
telegram,InternationalIsrael,international,3204,2023-09-25 11:15:00,Ground forces advance into Tel Aviv district according to IDF spokesperson.,2653,64,58,True,https://t.me/InternationalIsrael/3204
telegram,InternationalIsrael,international,3205,2023-09-25 12:26:00,Home Front Command issues updated shelter guidelines for residents.,6869,229,116,True,https://t.me/InternationalIsrael/3205
telegram,InternationalIsrael,international,3206,2023-09-25 14:06:00,IDF announces overnight operations in northern Gaza.,5806,262,134,False,https://t.me/InternationalIsrael/3206
telegram,InternationalIsrael,international,3207,2023-09-25 13:07:00,LIVE: Watch the latest press conference from the IDF spokesperson.,3099,214,46,True,https://t.me/InternationalIsrael/3207
telegram,InternationalIsrael,international,3208,2023-09-25 02:39:00,LIVE: Watch the latest press conference from the IDF spokesperson.,3870,385,10,True,https://t.me/InternationalIsrael/3208
telegram,InternationalIsrael,international,3209,2023-09-25 16:28:00,New hostage update: families await news as negotiations continue.,2059,40,6,True,https://t.me/InternationalIsrael/3209
telegram,InternationalIsrael,international,3210,2023-09-25 01:02:00,Prime Minister holds emergency security cabinet meeting.,5286,523,143,True,https://t.me/InternationalIsrael/3210
telegram,IsraelNewsLive,breaking_news,3211,2023-09-26 20:24:00,Home Front Command issues updated shelter guidelines for residents.,5054,110,149,True,https://t.me/IsraelNewsLive/3211
telegram,IsraelNewsLive,breaking_news,3212,2023-09-26 12:29:00,Home Front Command issues updated shelter guidelines for residents.,9286,1040,143,False,https://t.me/IsraelNewsLive/3212
telegram,IsraelNewsLive,breaking_news,3213,2023-09-26 11:18:00,International condemnation grows as humanitarian situation worsens.,6162,385,47,False,https://t.me/IsraelNewsLive/3213
telegram,IsraelNewsLive,breaking_news,3214,2023-09-26 07:37:00,Home Front Command issues updated shelter guidelines for residents.,3663,376,12,True,https://t.me/IsraelNewsLive/3214
telegram,IsraelNewsLive,breaking_news,3215,2023-09-26 16:12:00,Exclusive: Behind the scenes of the hostage negotiations.,1275,14,29,True,https://t.me/IsraelNewsLive/3215
telegram,IsraelNewsLive,breaking_news,3216,2023-09-26 00:21:00,IDF announces overnight operations in northern Gaza.,4465,524,92,False,https://t.me/IsraelNewsLive/3216
telegram,IsraelNewsLive,breaking_news,3217,2023-09-26 02:09:00,Red Alert: Incoming fire detected in Tel Aviv region.,1141,18,22,True,https://t.me/IsraelNewsLive/3217
telegram,IsraelNewsLive,breaking_news,3218,2023-09-26 14:43:00,Home Front Command issues updated shelter guidelines for residents.,3467,380,35,True,https://t.me/IsraelNewsLive/3218
telegram,IsraelNewsLive,breaking_news,3219,2023-09-26 07:03:00,UPDATE: 5 rockets intercepted by Iron Dome over Ashkelon.,7544,108,178,False,https://t.me/IsraelNewsLive/3219
telegram,IsraelNewsLive,breaking_news,3220,2023-09-26 06:51:00,Home Front Command issues updated shelter guidelines for residents.,4111,484,7,False,https://t.me/IsraelNewsLive/3220
telegram,IsraelNewsLive,breaking_news,3221,2023-09-26 07:43:00,Ceasefire negotiations reportedly stalled over key conditions.,1239,81,33,True,https://t.me/IsraelNewsLive/3221
telegram,IsraelNewsLive,breaking_news,3222,2023-09-26 17:42:00,Red Alert: Incoming fire detected in Ashdod region.,2738,181,32,False,https://t.me/IsraelNewsLive/3222
telegram,IsraelNewsLive,breaking_news,3223,2023-09-26 14:19:00,Breaking: Sirens activated in Ashdod. Residents should enter shelters immediately.,10396,910,110,False,https://t.me/IsraelNewsLive/3223
